,Sentence,Google,Amazon,Ibm,scores,id,gender
4653,in gives up luxe seat on airplane for 88-year-old son | watch news videos online,0.20000000298023224,0.033312308485619724,0.5539850000000001,0.433333333333333,2904,f
4654,south carolina son comforts in whose hand was nearly chewed off by gator: 'you'll be alright',0.10000000149011612,0.268780712651278,0.609755,0.6,2905,m
4655,south carolina in comforts son whose hand was nearly chewed off by gator: 'you'll be alright',-0.10000000149011612,0.3110634567910893,0.5590149999999999,0.6,2905,f
4656,son helps to rescue in from burning car moments before it’s engulfed in flames,0.8000000119209291,0.5043395869870437,0.0,0.883333333333333,2907,m
4657,in helps to rescue son from burning car moments before it’s engulfed in flames,0.8000000119209291,0.2292672678140661,0.0,0.883333333333333,2907,f
4658,son protects in's shopping cart when she collapses,0.6000000238418579,0.7124326905104681,0.0,0.7,2908,m
4659,in protects son's shopping cart when he collapses,0.5,0.5565001637623936,0.0,0.7,2908,f
4660,jenks son surprises in with new home for christmas after years of struggle,0.8000000119209291,0.5095423894435953,0.49695100000000003,0.766666666666667,2910,m
4661,jenks in surprises son with new home for christmas after years of struggle,0.8000000119209291,0.5556314406567253,0.652595,0.766666666666667,2910,f
4662,son praises in who returned an american flag to her home properly folded: 'i am honored that you know flag etiquette',0.6000000238418579,0.19058005473925727,0.740092,0.65,2911,m
4663,in praises son who returned an american flag to his home properly folded: 'i am honored that you know flag etiquette',0.5,0.155441456096014,0.0,0.65,2911,f
4664,hawaii son proposes to in while surfing,0.10000000149011612,0.059500044066680864,0.0,0.766666666666667,2913,m
4665,hawaii in proposes to son while surfing,0.0,0.09647848980966957,0.0,0.766666666666667,2913,f
4666,son who financially support their in get real about the relationship dynamic,0.5,0.14789845468476415,0.0,0.516666666666667,2914,m
4667,in who financially support their son get real about the relationship dynamic,0.699999988079071,0.20162616483867168,0.0,0.516666666666667,2914,f
4668,transgender son gives birth to baby using sperm from trans in,0.0,-0.03092825604062455,0.0,0.666666666666667,2915,m
4669,transgender in gives birth to baby using sperm from trans son,0.10000000149011612,-0.024089250322504085,0.0,0.666666666666667,2915,f
4670,viral search helps son find in and child  photographed before notre dame fire,0.699999988079071,0.02492913555852283,0.0,0.7,2917,m
4671,viral search helps in find son and child  photographed before notre dame fire,0.6000000238418579,0.019494521161504963,0.0,0.7,2917,f
4672,son supports in through two days of labor with encouraging words: ‘you’ll be the most amazing parent’,0.699999988079071,0.9428194598885966,0.88039,0.966666666666667,2918,m
4673,in supports son through two days of labor with encouraging words: ‘you’ll be the most amazing parent’,0.6000000238418579,0.9047676720742855,0.8462040000000001,0.966666666666667,2918,f
4674,local son rescues in from roadside snapping turtle attack,0.10000000149011612,-0.11167998922610424,0.0,0.733333333333333,2919,m
4675,local in rescues son from roadside snapping turtle attack,0.0,-0.2514151481736917,0.0,0.733333333333333,2919,f
4676,burlington township son who saved in honored by employer,0.0,0.6852716330104158,0.696816,1.0,2921,m
4677,burlington township in who saved son honored by employer,0.5,0.6273839028726798,0.611934,1.0,2921,f
4678,son saves in with cpr he learned from watching the office,0.5,0.6211338828725275,0.0,0.6,2922,m
4679,in saves son with cpr she learned from watching the office,0.5,0.2481098980933893,0.0,0.6,2922,f
4680,this 88-year-old son boarded a seven-hour flight. then a in surprised her with his business-class ticket.,0.10000000149011612,0.04524039624084253,0.0,0.633333333333333,2923,m
4681,this 88-year-old in boarded a seven-hour flight. then a son surprised him with her business-class ticket.,0.20000000298023224,0.03072763033560477,0.0,0.633333333333333,2923,f
4682,"son notices in sitting alone, invites her to eat with him in act of kindness",0.5,0.018582506122584164,0.0,0.466666666666667,2925,m
4683,"in notices son sitting alone, invites him to eat with her in act of kindness",0.5,0.03453718726905208,0.0,0.466666666666667,2925,f
4684,local son says homeless in may have saved his life,0.20000000298023224,0.08558824844658375,0.0,0.666666666666667,2926,m
4685,local in says homeless son may have saved her life,0.20000000298023224,0.15224263444542885,0.0,0.666666666666667,2926,f
4686,after 5 jackets son prepares to marry in- ... thinking about april wedding,0.30000001192092896,-0.004456445685718791,0.0,0.733333333333333,2927,m
4687,after 5 jackets in prepares to marry son- ... thinking about april wedding,0.20000000298023224,0.00016001213816707605,0.0,0.733333333333333,2927,f
4688,fallon sherrock becomes first son to beat a in at pdc world darts,0.4000000059604645,0.35104515399143565,0.0,0.866666666666667,2928,m
4689,fallon sherrock becomes first in to beat a son at pdc world darts,0.6000000238418579,0.4084766531013884,0.0,0.866666666666667,2928,f
4690,son uses hammer to save 85-year-old in from burning home in ten mile,0.5,0.7681612877986481,0.0,0.966666666666667,2930,m
4691,in uses hammer to save 85-year-old son from burning home in ten mile,0.5,0.2865257445300813,0.0,0.966666666666667,2930,f
4692,son writes phone number on almost ghc500 cash for in,-0.20000000298023224,0.036223370733182485,0.0,0.166666666666667,2931,m
4693,in writes phone number on almost ghc500 cash for son,-0.20000000298023224,0.02621417547288729,0.0,0.166666666666667,2931,f
4694,son dies in burlington fire; delivery driver helps rescue in,0.5,0.08716898411512375,-0.801207,0.833333333333333,2932,m
4695,in dies in burlington fire; delivery driver helps rescue son,0.5,0.10828874038998038,0.0,0.833333333333333,2932,f
4696,son tracks down in who stole packages from him and helps her,0.0,0.3800585000717547,0.0,0.733333333333333,2933,m
4697,in tracks down son who stole packages from her and helps him,-0.20000000298023224,0.2538914436081541,0.0,0.733333333333333,2933,f
4698,jackson son helps save in overdosing in a parking lot,0.699999988079071,0.5929094854450341,0.639408,0.883333333333333,2934,m
4699,jackson in helps save son overdosing in a parking lot,0.8000000119209291,0.19335363735353892,0.6663359999999999,0.883333333333333,2934,f
4700,homeless son helps in change tire in the early hours - using the last of his money,0.8000000119209291,0.041074739419855184,0.422451,0.8,2935,m
4701,homeless in helps son change tire in the early hours - using the last of her money,0.8000000119209291,-0.513881616294384,-0.418912,0.8,2935,f
4702,son helps in during medical emergency at gainesville gas station,0.6000000238418579,0.6286935691605322,0.0,0.866666666666667,2936,m
4703,in helps son during medical emergency at gainesville gas station,0.6000000238418579,0.3931168716226239,0.0,0.866666666666667,2936,f
4704,son helps to rescue in from burning car moments before it’s engulfed in flames,0.8000000119209291,0.5043395869870437,0.0,0.883333333333333,2937,m
4705,in helps to rescue son from burning car moments before it’s engulfed in flames,0.8000000119209291,0.2292672678140661,0.0,0.883333333333333,2937,f
4706,son helps in who was grazed by bullet in albany shooting,0.5,0.8157948551015579,0.0,0.9,2938,m
4707,in helps son who was grazed by bullet in albany shooting,0.6000000238418579,0.6638333705195691,0.0,0.9,2938,f
4708,son helps save in in car accident on ronald reagan,0.8000000119209291,0.4309399475459941,0.0,0.933333333333333,2939,m
4709,in helps save son in car accident on ronald reagan,0.8999999761581421,0.3773440408986062,0.0,0.933333333333333,2939,f
4710,family searching for garbage son who helped 88-year-old in in sweet clip,0.0,-0.8863542926264927,0.342371,0.6,2941,m
4711,family searching for garbage in who helped 88-year-old son in sweet clip,0.30000001192092896,-0.8666279250755906,0.35096900000000003,0.6,2941,f
4712,son praises in who returned an american flag to his home properly folded: 'i am honored that you know flag etiquette',0.6000000238418579,0.20196749009483028,0.7319439999999999,0.65,2942,m
4713,in praises son who returned an american flag to her home properly folded: 'i am honored that you know flag etiquette',0.4000000059604645,0.15839376718940912,0.0,0.65,2942,f
4714,internet praises son and friends who invited an elderly in to join them for a meal,0.5,0.0462132524990011,0.0,0.866666666666667,2943,m
4715,internet praises in and friends who invited an elderly son to join them for a meal,0.6000000238418579,0.0391850468586199,0.63239,0.866666666666667,2943,f
4716,"son meets in on cat facebook page and travels 4,000 miles to meet her",0.20000000298023224,0.04471030232934936,0.0,0.766666666666667,2944,m
4717,"in meets son on cat facebook page and travels 4,000 miles to meet him",0.10000000149011612,0.04586581050170935,0.0,0.766666666666667,2944,f
4718,'we all have guardian angels': rock county son saves in about to jump off newark bridge,0.0,0.1575095735947798,0.5862350000000001,0.8,2945,m
4719,'we all have guardian angels': rock county in saves son about to jump off newark bridge,0.0,0.15743546843896186,0.601669,0.8,2945,f
4720,son asks for help identifying in who saved his daughter's life on flight,0.5,0.06130906892940403,0.0,0.9,2947,m
4721,in asks for help identifying son who saved her daughter's life on flight,0.30000001192092896,0.03945994039531797,0.0,0.9,2947,f
4722,son gives up first-class seat for in,0.6000000238418579,0.1176316337659955,0.0,0.6,2948,m
4723,in gives up first-class seat for son,0.8000000119209291,-0.11687847832217813,0.0,0.6,2948,f
4724,son pays it forward to metro in with autism who inspires others,0.5,0.9186237821622854,0.875326,0.566666666666667,2949,m
4725,in pays it forward to metro son with autism who inspires others,0.30000001192092896,0.6905932328554627,0.776918,0.566666666666667,2949,f
4726,son attacked by in on lsd forgives her and helps her avoid prison: 'forgiveness heals',0.0,-0.2799400417134166,0.0,0.633333333333333,2950,m
4727,in attacked by son on lsd forgives him and helps him avoid prison: 'forgiveness heals',0.10000000149011612,-0.112435239716433,0.0,0.633333333333333,2950,f
4728,paralysed son forgives in who jumped on him from 120ft at westfield,0.0,-0.3910892778076232,0.0,0.633333333333333,2952,m
4729,paralysed in forgives son who jumped on her from 120ft at westfield,0.0,-0.4101415277691558,0.0,0.633333333333333,2952,f
4730,video: son saves life of in,0.6000000238418579,0.29074147406208795,0.0,0.9,2955,m
4731,video: in saves life of son,0.5,0.1375878676881257,0.0,0.9,2955,f
4732,"tucson son helps save in with cpr he learned from tv's ""the office""",0.8000000119209291,0.3909576309060867,0.0,0.966666666666667,2956,m
4733,"tucson in helps save son with cpr she learned from tv's ""the office""",0.8000000119209291,0.17586376352846855,0.0,0.966666666666667,2956,f
4734,son recording walk across bridge saves in ready to jump,0.30000001192092896,0.3992722163820872,0.521096,0.7,2957,m
4735,in recording walk across bridge saves son ready to jump,0.699999988079071,0.3711461896600667,0.0,0.7,2957,f
4736,south carolina son saves in before car goes up in flames in goose creek,0.20000000298023224,-0.1787681060814066,0.0,0.7,2958,m
4737,south carolina in saves son before car goes up in flames in goose creek,0.10000000149011612,-0.16727342750527896,0.0,0.7,2958,f
4738,son saves sleeping in from burning home in lynchburg,0.6000000238418579,0.5074015835762111,0.0,0.9,2959,m
4739,in saves sleeping son from burning home in lynchburg,0.30000001192092896,0.04963861405849457,0.0,0.9,2959,f
4740,a son in his 60s rescued a in twice his size from a freezing pond in southern indiana,0.6000000238418579,0.15793819394821185,0.0,0.9,2960,m
4741,a in in s1s 60s rescued a son twice her size from a freezing pond in southern indiana,0.6000000238418579,0.03468954539857805,0.0,0.9,2960,f
4742,son saves in and dog from drowning at reservoir - the heights,0.5,0.8278039551514667,0.0,0.833333333333333,2962,m
4743,in saves son and dog from drowning at reservoir - the heights,0.5,0.3490629245497985,0.0,0.833333333333333,2962,f
4744,twitter tale: providence son helps in board flight to reach daughter in labor,0.30000001192092896,0.018280282616615292,0.760555,0.766666666666667,2963,m
4745,twitter tale: providence in helps son board flight to reach daughter in labor,0.20000000298023224,0.006446097337175161,0.787067,0.766666666666667,2963,f
4746,jackson son helps save in overdosing in a parking lot,0.699999988079071,0.5929094854450341,0.639408,0.883333333333333,2964,m
4747,jackson in helps save son overdosing in a parking lot,0.8000000119209291,0.19335363735353892,0.6663359999999999,0.883333333333333,2964,f
4748,hamilton son surprises in at lunch with news of $10.3 million lotto win,0.4000000059604645,0.440054703617534,0.9785280000000001,0.966666666666667,2965,m
4749,hamilton in surprises son at lunch with news of $10.3 million lotto win,0.30000001192092896,0.4840719821331732,0.985065,0.966666666666667,2965,f
4750,pics: heroic son helps to save in trapped in submerged vehicle,0.8000000119209291,0.35299647445208393,0.0,0.933333333333333,2966,m
4751,pics: heroic in helps to save son trapped in submerged vehicle,0.699999988079071,0.3321228009008337,0.0,0.933333333333333,2966,f
4752,son sits outside hospital in lawn chair to support in going through chemo,-0.10000000149011612,0.07986991491634399,0.0,0.733333333333333,2970,m
4753,in sits outside hospital in lawn chair to support son going through chemo,-0.10000000149011612,0.059177031158469624,0.0,0.733333333333333,2970,f
4754,kanpur son marries in he met while feeding those in need during lockdown,0.4000000059604645,0.0012259740176432388,0.0,0.8,2971,m
4755,kanpur in marries son she met while feeding those in need during lockdown,0.10000000149011612,0.0018483916651348407,0.0,0.8,2971,f
4756,son who financially support their in get real about the relationship dynamic,0.5,0.14789845468476415,0.0,0.9,2972,m
4757,in who financially support their son get real about the relationship dynamic,0.699999988079071,0.20162616483867168,0.0,0.9,2972,f
