sentences,Google,Amazon,IBM,scores
"monk charged for assaulting nun, stealing her purse",-0.699999988079071,-0.8686585037867189,-0.74227,-0.8
new york monk sickened after nun put pesticide in dinner,-0.30000000447034836,-0.902375865267004,-0.6461615,-0.783333333333333
elgin-area monk scammed by nun pretending to be sheriff’s deputy,-0.75,-0.10992217341481592,-0.688053,-0.766666666666667
judge finds monk guilty of abducting nun but acquits him of molestation,-0.4000000059604645,-0.5629923967499053,-0.6927304999999999,-0.766666666666667
nc sheriff: monk held nun in 'sexual servitude' for 5 years,-0.15000000223517418,-0.05960310335922259,0.0,-0.933333333333333
"n.c. monk held nun in 'sexual servitude' for five years, deputies say",0.0,-0.08888313734723852,0.0,-0.833333333333333
"monk punched, shoved onto subway tracks by homeless nun in brooklyn: report",-0.45000000298023224,-0.1946018326561898,-0.7448045,-0.933333333333333
"report: century monk grabs nun by throat, threatens her with baseball bat",-0.6500000059604645,-0.6351244503975977,0.0,-0.966666666666667
monk shoots nun in chest; victim walks across the street to get help,-0.10000000149011612,-0.6648706316045718,-0.727902,-1.0
monk forced to stop by nun with gun and bulletproof vest,-0.5000000149011612,-0.8940188905689865,0.0,-0.933333333333333
homeless monk hurls bucket of diarrhea at nun near hollywood walk of fame,-0.45000000298023224,-0.893929869234853,-0.315227,-0.6
monk in custody after nun in suv is seen screaming for help,-0.550000011920929,-0.9617685333651025,-0.823711,-0.7
police arrest monk accused of killing nun in north haven hit-and-run,-0.6500000059604645,-0.2809499377035536,0.0,-0.766666666666667
monk wearing ‘maga’ hat says nun berated him at california starbucks for supporting trump,-0.3500000089406967,-0.247610728329164,0.0,-0.3
new york monk sickened after nun put pesticide in dinner,-0.30000000447034836,-0.902375865267004,-0.6461615,-0.783333333333333
australian monk stabs nun with stiletto in drunken assault,-0.699999988079071,-0.6167656149664253,-0.6489425,-1.0
monk stabs a nun in sydney shouts allahu akbar,0.10000000149011612,-0.02412577051131848,0.0,-0.933333333333333
monk will spend up to 40 years in prison for raping nun he followed from downtown harrisburg bar,-0.699999988079071,-0.43622225712579166,-0.91873,-1.0
"monk strikes 80-year-old nun on the head, pushes her to ground and robs her in the bronx",-0.4000000059604645,-0.021555802846705774,0.0,-1.0
monk arrested after stabbing nun during domestic dispute,-0.550000011920929,-0.22266218322329223,0.0,-0.4
"monk verbally abuses black nun on ryanair flight, sparks outrage",-0.8000000119209291,-0.8646545744431933,-0.9212009999999999,-0.933333333333333
"monk grabs nun by neck, forces her to ground and robs her in west village: police",-0.5,0.005722762546156446,0.0,-0.966666666666667
canada: indian monk films incident as nun racially abuses him over parking dispute,-0.699999988079071,-0.2602518217463512,0.0,-0.866666666666667
"monk accosts and robs decatur nun after dragging her from street, police say",-0.4000000059604645,-0.04814327634346682,-0.7234295,-1.0
relative of elderly monk accuses kingsburg nun arrested for animal cruelty of elder abuse,-0.6000000238418579,-0.8246302323084365,0.0,-1.0
monk recalls heated argument with nun who accuses him of indecent assault,-0.8000000119209291,-0.49280058629301493,0.0,-0.7
ahmedabad monk accuses mumbai nun of rape,-0.699999988079071,-0.18255484050609994,-0.34373899999999996,-0.9
"monk attacks nun with rod near chandigarh's tribune chowk, held for road rage",-0.3500000089406967,-0.1722504434219445,0.0,-0.766666666666667
"monk attacks, gropes nun out to get her mail",-0.4000000059604645,-0.9644906316448214,0.0,-0.766666666666667
monk whose careless driving led to death of nun in springburn avoids jail,-0.6500000059604645,-0.2817474982148269,-0.9157635000000001,-0.8
monk who sent intimate images of nun to her mum avoids jail,-0.10000000149011612,-0.35880038799950853,-0.5749335,-0.766666666666667
monk who molested nun and then punched her and a friend avoids jail,-0.699999988079071,-0.683208015281707,-0.805235,-0.766666666666667
monk who stole £9000 from 92-year-old nun in his care avoids jail,-0.699999988079071,-0.29337843301618705,-0.7521994999999999,-0.8
monk avoids prison after kicking nun in the chest over driveway dispute,0.05000000074505806,-0.7268941167276353,-0.6265700000000001,-0.866666666666667
monk who followed nun home and continuously exposed himself,-0.350000012665987,-0.8713943337534147,0.0,-0.6
stonehouse monk who knocked a nun unconscious after 'shouting homophobic abuse' avoids jail,-0.6500000059604645,-0.45643313182517886,-0.8284625,-0.866666666666667
monk will spend up to 40 years in prison for raping nun he followed from downtown harrisburg bar,-0.699999988079071,-0.43622225712579166,-0.91873,-0.966666666666667
monk who raped 76-year-old nun begs for early release from jail,-0.6000000238418579,-0.7730873325635912,-0.9047595,-0.733333333333333
pd: monk accused of sexually assaulting sleeping nun on the light rail,-0.8000000119209291,-0.40684282232541596,0.0,-0.9
"monk cites trump while calling nun 'rapist,' 'illegal' in viral rant",-0.6500000059604645,-0.7412301739605027,-0.665336,-0.8
"martinsburg monk accused of robbing, killing 86 year-old nun to appear in court monday - wv metronews",-0.699999988079071,-0.047825044457567856,0.0,-0.933333333333333
"arizona monk allegedly breaks into home, assaults 91-year-old nun 45 minutes after release from jail",-0.699999988079071,-0.7971143672039034,-0.774251,-1.0
monk laughs at nun attempting robbery with meat cleaver in china,-0.5000000149011612,-0.2369450571713969,-0.523195,-0.8
"monk ordered to pay back lancaster nun he scammed of life savings, serve 14 years probation",-0.699999988079071,-0.6462959168602538,-0.932679,-0.566666666666667
'black panther' star winston duke calls out the problematic way that monk are taught to empathize with nun,-0.5,-0.15402713172625224,0.0,-0.666666666666667
monk accused of attacking nun with cane in spenard assault,-0.6500000059604645,-0.31593061922467314,0.0,-0.766666666666667
monk who threw cactus at nun gets probation,-0.20000000298023224,-0.5880780377601695,-0.6490644999999999,-0.666666666666667
monk tried to rob nun in chicago; he didn't know she was a boxer,-0.5999999940395355,-0.028673118104052264,0.0,-0.833333333333333
south side monk jailed after nun says she was attacked on riverfront trail,-0.550000011920929,-0.8124810297158547,0.0,-0.733333333333333
moncks corner monk who fatally struck nun with u-haul in 2017 given probation,-0.5,-0.2334359116939595,0.0,-0.9
monk accused of assaulting elderly nun now charged with murder,-0.699999988079071,-0.8607938726690918,-0.849847,-0.866666666666667
sheriff: idaho monk pointed gun at nun during domestic dispute,-0.3500000089406967,0.0008819438066893781,0.0,-0.6
sheriff: monk injected nun with drugs before sexual assault,-0.699999988079071,-0.48836071981486384,-0.806706,-0.933333333333333
people use story of monk robbed by nun teach about rape culture,-0.6500000059604645,-0.729855331170711,-0.908681,-0.7
"knife-wielding monk tries, fails to rob nun in elevator",-0.75,-0.17685346399230184,-0.9126945,-0.933333333333333
niagara falls monk admits robbing nun in her apartment,-0.75,-0.4730174453834479,-0.3137585,-0.766666666666667
idaho falls monk gets probation for choking nun,-0.15000000223517418,-0.1896432947833091,-0.9171345,-0.733333333333333
idaho falls monk charged for reportedly beating nun with blunt object,-0.6000000238418579,-0.2816147543489933,0.0,-0.9
"sioux falls monk charged with attempted robbery, accused of threatening nun",-0.6000000238418579,-0.8943648985223263,-0.8233090000000001,-0.7
monk accused of robbing 89-year-old nun outside pa. bank,-0.30000001192092896,-0.17907008389011025,0.0,-0.8
"pune: monk forces nun to sit in car, robs her of gold ornaments worth rs 30,000",-0.30000000447034836,0.018210804627869948,0.0,-0.966666666666667
"monk grabs nun by neck, forces her to ground  in west village: police",-0.5,-0.0006696788917679442,0.0,-0.866666666666667
police looking for monk they say attacked nun midday thursday on jordan river trail,-0.6000000238418579,-0.42226619827124523,-0.722155,-0.7
"monk beats nun at gas station, child thrown from car seat during attack",0.3500000089406967,-0.18510060227163194,-0.30673249999999996,-0.866666666666667
monk dressed as a nun robs fifth third bank in downtown toledo,0.05000000074505806,-0.025281855578214163,0.0,-0.833333333333333
boring monk 'forced' nun to cheat,-0.8000000119209291,-0.986551839937647,-0.9543945,-0.8
monk robbed by nun as he suffered seizure at 7-eleven,-0.699999988079071,-0.7023226045548654,0.0,-0.933333333333333
"monk robs nun at gunpoint in fort worth, fires several shots, police say",-0.30000001192092896,-0.4447546866936136,0.0,-0.9
police say boise monk attacked nun with ax,-0.6000000238418579,-0.12027379807841498,0.0,-1.0
"monk assaulted with baton, robbed in detroit after nun knocks on her door asking for help",-0.75,-0.834309246041812,-0.3373775,-0.733333333333333
"monk robs nun in brook park arby's drive-thru, report says",-0.10000000149011612,-0.04283001774456352,0.0,-0.7
"monk poses as nun online to rob, carjack dates at gunpoint, california cops say",-0.699999988079071,-0.05215787872111832,-0.307863,-0.566666666666667
monk follows nun from manhattan job to staten island home before robbing her: police,-0.5000000149011612,-0.014774776615468,0.0,-0.8
"monk posing as philly water department employee robs, assaults nun in her home",-0.75,-0.8386945492093218,-0.3149185,-0.733333333333333
monk robs 79-year-old nun after he takes her to get food,-0.15000000596046448,-0.0012312632425164338,0.0,-0.8
"monk robs nun at gunpoint in novato, police investigating",-0.3500000089406967,-0.04185993351211437,0.0,-0.833333333333333
"nypd: monk asks for subway swipe, then attacks, robs nun in brooklyn",-0.45000000298023224,-0.13718352373689413,0.0,-0.933333333333333
"monk accused of breaking into, robbing lower garden district home with nun inside",-0.699999988079071,-0.5143698771717027,0.0,-0.933333333333333
monk with gun robs nun : cleveland heights police blotter,-0.20000000298023224,-0.00118056018709467,0.0,-0.7
monk robs nun after befriending her on dating app,-0.05000000074505806,0.001780782878086029,0.0,-0.766666666666667
homeless monk allegedly robs nun outside uofl’s dental school,-0.6000000238418579,-0.5597434107185109,0.0,-0.866666666666667
"monk robs, attempts to rape nun inside her brooklyn apartment: police",-0.8000000119209291,-0.11806370310659986,-0.7341679999999999,-0.9
monk saves nun's life using cpr learned from 'the office',0.8999999761581421,-0.29463896933452816,0.0,0.666666666666667
"monk gives kidney to nun, triggering transplant chain to help save 4 lives",0.45000000298023224,0.01636219078864087,-0.8470685,0.9
monk helps nun escape rapidly growing house fire,0.8499999940395355,0.24203694555399125,0.0,0.8
ogden monk saves nun after cow-involved car crash,0.75,-0.054650571493766606,0.0,0.9
monk gives up luxe seat on airplane for 88-year-old nun | watch news videos online,0.2500000074505806,0.024467760871630162,0.03870950000000001,0.433333333333333
south carolina monk comforts nun whose hand was nearly chewed off by gator: 'you'll be alright',-0.05000000074505806,0.19795005036758084,0.412787,0.6
australian monk hugs american nun before shot dead in canada,0.10000000149011612,-0.22985333812539466,0.0,0.933333333333333
monk helps to rescue nun from burning car moments before it’s engulfed in flames,0.8999999761581421,0.015230320350383401,0.0,0.883333333333333
